8Label,7Text
1,看完演员阵容才明白为什么冰雪奇缘的原声那么好听都是很有实力的演员啊好几位都有音乐剧背景安娜公主居然是美眉校探艾莎女王和克斯托夫都演过Glee王子汉斯演过音乐剧灰姑娘石头爷爷也是实力派 迪士尼电影 迪士尼互动
1,谢谢这位有心观众做的对比图来来来一起来见识冰雪奇缘幕后的阿伦戴尔好声音吧全国热映中～
1,哈哈话说这几位都有些神似啊汉斯和石头爷爷偷笑偷笑
1,背后好声音
1,女王你演过GLEE的啊
1,咦女王跟克斯托夫居然演过GLEE哇汉斯居然是舞台剧Cinderella的王子以及深刻那段舞会王子从众人群走出来牵着Cinderella跳舞啊啊
1,安娜可是gossip girl
0,中文配音好像是演员唱的但随他吧又是姚贝娜唱的听不出来
1,好听又好看
1,全市是巨巨你造吗小宝是小透明
1,全球帅哥大搜罗Dream high三项大奖拥抱太阳的月亮最年轻的电视帝王盗贼同盟票房韩国影史第一隐秘而伟大打破十一项纪录来自星星的你首播年冠韩国仅广告年收入第一的男星卖的了萌耍的了帅唱歌跳舞运动全才每部作品都红到惊人同龄明星眼红也赶不上的相貌演技和成就这就是金秀贤
1,我们都教授啊欣蔚会懂得取舍的 刘钦月Kayla
1,啊啊啊啊看一看我男神是多么地优秀帅气风像时间袭来
1,他是突然冒出来的么
1,啊啊啊啊看一看我男神是多么地优秀帅气风像时间袭来
1,追了好多年的男神受不了别人因为一部剧就说什么狂爱他
1,对啊dream high时就觉得他演技好歌还唱锝好然后拥抱太阳的月亮里得哭戏太了得了他古装真的是帅cry
1,金秀贤  我受不了了
1,我的男神呐心心心心都教授能不能不要这么完美
0,后悔从来没能像别人一样过一次平凡的日子 没有跟某人去分享简单的清晨和夜晚 没能拥有一个会有人等我回来的家 没能表达过喜欢一个人的真心——都敏俊来自星星的你
1,都教授 泪 喜欢的推荐关注走过心间的台词
1,看了继承者再看星星  真的觉得看久了郭德刚突然看到金城武
0,吴小蹦儿悦 Li九九
1,都教授 泪 喜欢的推荐关注走过心间的台词
1,『来自星星的你』突然也想有个神马超能力特别是瞬间转移这种啦哈哈哈哈再也不用担心我迟到了
1,那就表达吧╭╯ε╰╮
1,教授你萌翻了
1,老娘居然看了韩剧哼
1,都经纪人……
0,容与汐
1,李虹霖yourself 好帅goodgoodgood
1,我觉得我不转实在说不过去金秀贤 心
0,
0,疯兔子快到我碗里来
1,都教授 泪 喜欢的推荐关注走过心间的台词
1,没关系来我的怀抱让你体验爱你爱你爱你爱你
1,更新太慢花心
1,超级帅roadbaby
1,那必须的爱你爱你花心花心
1,都教授爱你
1,心心
1,柚子在地下铁 新的一集看了没最后的吻戏真是好看死了飞个吻
1,都教授 泪
1,我妈最近韩剧看多了说都教授长得特别帅我们果然是母女然后非要给我改名叫秀贤拜拜N愛白白
1,哈哈哈 媽媽真可愛都教授確實特別帥馋嘴
-1,我妈最近看星星的你看半集就睡着比什么都管用哈哈
0,媽媽這到底是喜歡還是不喜歡→→
0,我妈最近看星星的你看半集就睡着比什么都管用哈哈
1,星你的剧情越来越无聊鬼扯了但全智贤的生动鲜活百变真是看不厌甩了天朝一众木头霓虹一堆萝莉泡菜一群锥子何止一条街
0,看过她后其他韩剧女主都不想看了
1,一般我都是冲着男主的脸呀腿呀去看韩剧的这部确实全姑娘气场全开相当好看当然都教授也很养眼啦又多认识一个高瘦帅的青葱少年
0,全姑娘实在是生动喜欢死了
1,女主装傻犯二居然不让人厌这个很难得教授偶尔还呆萌嘻嘻
0,「我爱讲故事」据说1995年杭州电视节目做测试故意到马路上撬窨盖看有没有人站出来那天唯一站出来说话的青年就是当时默默无闻的创业者马云他骑车来回绕了几圈找不到警察就指着他们说给我抬回去一边跨在车上随时准备开溜每一个巨大功者总有与众不同之处视频httptcnzTHDhwg
0,看今天的马云结论正好相反应该是他放弃了当年的品质才有了今天的成功
0,回复鲱鱼排为何如此看
0,同意最右
0,马云幼时照片如图如果一个人可以用几十年如一日来形容所见过的只有马云了
0,马云幼时照片如图如果一个人可以用几十年如一日来形容所见过的只有马云了
0,很羡慕男人几十年过去还跟当初长一样而女人经不住岁月风霜泪
1,阿里巴巴路演PPT大放送阿里巴巴10天的路演活动进入第三站路透社报道阿里巴巴首轮路演仅两天后已收到足够的订单马云曾经的英语老师教师节快乐
1,这是马云在美国10天路演的核心资料他就是用这38页的PPT把阿里巴巴卖到了1627亿美元的估值 这算下每页价值42亿美元呀真心是有史以来最贵的PPT了
1,赞很全的马云全集
0,看的出来马云是在刷微信千真万确嘘
0,马云一个人吃饭面前摆了9个菜其实这不算什么问题在于他一边吃饭一边在刷微信没错就是在刷微信他为什么不刷来往
-1,反应了几个严重问题浪费不环保边吃饭边工作不健康用微信不够热爱公司哈哈
0,马云今天在纽约华尔道夫饭店举行IPO路演活动时说到15年前来美国要融资200万美元被30家VC拒了我今天又来了多要点华尔道夫酒店排队拐了18个弯将近1000人来看老马电梯等了40分永远不要放弃自己15年他完成负债到首富建立商业帝国的转变给我们15年我们能完成什么
0,我一点都不意外马云在过去的演讲中说投资人根本不要放在眼里要对合伙人和员工好因为投资人原本就很贱你需要他时他趾高气扬你不需要他时他前呼后拥马云已经退市过一次坑过投资人一次但投资人真是忘性大贱奴样可以再坑一次
0,
0,资本需要尊重吗
1,为什么我觉得马云好可爱发自内心的舒服喜欢第一眼开始偷笑偷笑挖鼻屎挖鼻屎
0,中文版阿里美国IPO路演的38张PPT全套中文版终于来了赶紧收这是马云在华尔街10天路演的核心资料看看他是怎么用38页PPT把阿里巴巴卖到1627亿美元估值的这是有史以来最贵的PPT每页值42亿美元如图单图见链接httptcnRhI3Dia
1,不明觉厉
0,一看到马云就想到他小时候的照片
1,非常棒
1,中文版的错过的朋友赶紧收每页价值42亿美元
1,马云的嘴巴厉害啊
1,马云将是首个无关地产的首富阿里巴巴上市后中国将产生新的首富——马云中国首富第一次与房地产无关这是中国社会的一大进步房地产思维代表了拥有owning是过时的没落的思维方式而互联网思维代表了分享sharing是一个崭新的进步的思维方式httptcnRhJcxtZ
1,马云是商界的传奇人物他的思想影响着中国经济发展的深刻变化
-1,过犹不及
-1,大炒马云真的好吗
-1,商界传奇思想就算了劣币驱赶良币的时代哪有思想
1,马云牛逼哪个互联网老大不是程序员出身的我们公司的RPC框架和数据库连接池用的是阿里巴巴的开源产品
1,阿里巴巴上市马云成为首富的重要意义在于鼓励和激励无数的创业者通过创新商业模式创造成功形成中国特色的榜样与偶像的力量让众多的创业者也有了从底层向上层进阶的中国梦
0,李彦宏也炒地皮
0,回复AC举杯邀明月赞
0,新浪财经太不重视李彦宏啦偷笑
0,回复凌濛初刻各为其主嘛可以理解
0,希望越来越多的实业企业家科学家专利拥有者成为首富马云不过是个商人而已
-1,博主你扯淡吧马云算鸟中国人中国工商部门允许中国人在开曼群岛注册阿里巴巴公司吗阿里巴巴上市也是他替日本股东赚钱而已
0,谁说马云不沾房地产东阳木雕博览城金华物……
1,马云是一个神话
-1,当然有关系没有房地产的高价谁会网上买东西
-1,中国电商的崛起主要应该感谢房地产没有房地产的倒闭根本不可能有这么多人在一个很没信用的国家敢网上购物
1,时势造人马云只不过是个有眼光的会营销的聪明人
1,时代造人马云终究只是个有远见会营销的聪明人
-1,苏小和关于马云你不服不行马云既是这个时代的创新家也是中国官商结合传统的牛逼继承者至于以后他是什么只有天知道 httptcnRhXOBTg
-1,别人弄了几个亿的民间集资结果是人头落地但是马云的余额宝不仅吸收了天量的民间资金而且大张旗鼓做起了货币基金的大生意别人倒买倒卖一些假冒伪劣产品很快就进了班房但是淘宝上不卖赝品几乎不能生存的潜规则工商管理部门就是视而不见反而是这个国家的大领导纷纷跑到杭州和马云合影
-1,别人倒买倒卖一些假冒伪劣产品很快就进了班房但是淘宝上不卖赝品几乎不能生存的潜规则工商管理部门就是视而不见反而是这个国家的大领导纷纷跑到杭州和马云合影直叫那各路的粉丝各路的看客真是不服不行
-1,一入网购深似海从此钞票是路人……这是病得治泪泪泪吴琼琼的小漫画
0,今年双十一争取不剁手
-1,感觉过完双十一我要破产啦拜拜
0,怪我咯
0,又到双十一
-1,为了邮费划算多买几样不要太准
-1,见不得别人秀恩爱 双十一还不让买 没天理了右哼哼
1,双十一准备来一波兔子
-1,笑cry笑cry笑cry双十一又来了
1,无时无刻都想买买买doge双十一快到了偷乐
1,嗯就是这个样子
0,怪我咯拜拜
0,
0,双十一要来了
0,准备好疯狂网购了吗阴险
0,买买买剁手狂魔小分队一号机 忧郁非主流丶 Febbraiomoli 剁手吧
-1,拜拜喝喝喝喝想看我的腋毛嘛
0,马上双十一啦暂时放弃治疗卡车司机41 我有病要放宽心啊挤眼慢慢治
0,2014年天猫双11官方最全爆款清单现在奉上清单内含17个标签页1500多款双11最热商品总有一款适合你先转发分享给好友然后怀着好奇心下载吧→httptcnR7Yrhjn重要提示文件较大建议在电脑上下载查看
0,感觉自己即便是蜈蚣也不够剁手了这几天要反复阅读双十一火速下单
0,啊好的
0,
0,马克
0,马克
0,
0,马克再说
1,该来的还是来了光棍们的狂欢买买买
-1,哦 我错过了双十一 心塞
1,刚才有人问我1111囤奶粉的问题首选还是安佳的低脂缺货中还有就是安怡高钙低脂大家趁着年轻多储存点钙质吧为了以后少出现骨质疏松还要多多的运动哦父母也需要哦
-1,爱喝德运高钙低脂可好多人嫌弃它是调制乳骨
1,回复长毛兔Monica无所谓啦～调制怕啥的还是牛奶～很多人乳饮料喝的那么开心调制乳就不能喝了再说人家也是往好里调营养成分含量更多了
0,双十一奶粉也要屯
0,真正的光棍敢于直面没有女友的人生敢于正视没有男友的鲜血这是怎样的哀莫和幸福然而网购又常常为世人设计以疯狂的冲动来洗涤旧迹仅留下空空的钱包和透支的信用卡给人暂得偷生维持着花天酒地的生活我早觉得有写一点东西的必要了离双11不到一周了抢钱的救主快要降临了罢鲁迅
0,不应该写鲁迅应该是——数据迅纪念双十一君
0,回复双鱼不再纠结我对不起鲁迅嘻嘻
0,一个多年起伏总结出来的购物准则只买自己最最想要的如果买不起就慢慢攒钱千万不要去买那些权宜的便宜的心理替代品既无法得到满足的也不会好用简直就是往水里扔钱其它方面的选择也可以参考这个准则
0,其实很早就知道这些但每次刷淘宝就想着说不定天下能掉下馅饼了呢～结果一直没有过以后一定要谨记于心
0,
0,
0,双十一实践出真知
-1,北美双十一 随便感受了一下国内的购物节吓的马上滚回去又下了几单 httptcnR7rt2OB
-1,吃惊赶紧多下几单压压惊 httptcnR7rt2OB
0,拜拜
0,右边真相了
-1,回国就是用大宝买淘宝的节奏这边都是国内双十一再四折的价儿国内原价有点不敢看啊衰
-1,杨过看着小龙女美吐了笑cry
-1,小龙女看着身穿新娘装的杨过吐血自卑kata设计狂魔 BiuBiu元气妹
-1,憋闹…
-1,一不小心真相了
0,历届小龙女的选角和造型问题一直存在很多争议相比之下杨过的部分吐槽好像会少点可能大家对女神的角色还是更挑剔一些其实对于杨过的演绎个人认为除了台湾某位歌手的那个版本其他的都还不错对比早期的张国荣和刘德华经典的古天乐和黄晓明以及最近的陈晓你们最喜欢哪位过儿呢
1,杨过才是最无悬念的顶级颜小龙女陈玉莲版也不差
0,杨大侠独臂抚大雕小龙女幽谷练节操
1,单立文演也可以顶级颜
0,虽然我都没看过我觉得天龙八部比较好看我最喜欢的招数是六脉神剑的中衝劍
0,只看过古天乐和黄晓明的小龙女还是刘亦菲版从年龄和神韵上更贴近原著不是比美一个五官立体深刻的面孔怎么能有古装的感觉只是好看而已不是原著
1,绝对古天乐与李若彤刘亦菲也不错其他无感
1,杨过喜欢古天乐黄晓明小龙女就喜欢刘亦菲版本的个人觉得她演的小龙女是最仙的气质很好很出尘脱俗而且刘亦菲演的时候居然才17岁年龄也是最符合的
-1,经典不是随便谁都能叫的拜拜
1,当然是古天乐和李若彤演的过儿和小龙女最经典
1,我蛮喜欢任贤齐那版的那版小龙女我也很喜欢和其他版都不一样
1,最喜欢刘德华那版的小龙女
1,刘亦菲的小龙女少年时期古天乐的杨过加青年时期黄晓明的杨过以及06版的美景就是最好的神雕侠侣
1,只有古天乐和李若彤是我心里唯一的杨过小龙女
1,当然古天乐杨过我包子的小龙女互粉
0,派大海绵 陈晓杨过 其实杨过这个角色比小龙女复杂的多幼年失亲一生孤苦黄蓉给他取名过希望他不要再犯父亲的错他也在成长的历练中慢慢改去风流多疑这些缺点兔子神雕是杨过的中二成长史也期待晓过儿26岁的成长
0,陈晓杨过 其实杨过这个角色比小龙女复杂的多幼年失亲一生孤苦黄蓉给他取名过希望他不要再犯父亲的错他也在成长的历练中慢慢改去风流多疑这些缺点兔子神雕是杨过的中二成长史也期待晓过儿26岁的成长
0,古天乐
0,古天乐
0,古天乐
0,最喜欢周铭顺的过儿相当符合原著范文芳的小龙女别有一番柔情似水的娇弱风情一双眼睛明如秋水美得很呀
0,古天乐
1,陈妍希版的小龙女
0,陈晓杨过 其实杨过这个角色比小龙女复杂的多幼年失亲一生孤苦黄蓉给他取名过希望他不要再犯父亲的错他也在成长的历练中慢慢改去风流多疑这些缺点兔子神雕是杨过的中二成长史也期待晓过儿26岁的成长
0,韩饭桶历届小龙女的选角和造型问题一直存在很多争议相比之下杨过的部
0,古天乐是童年记忆啊不想上班不过我最爱刘亦菲的小龙女真是美仙啊爱你～李若彤的也蛮喜欢的～喵喵
0,在很多人心中李若彤就是小龙女古天乐就是杨过心话说于妈版的神雕侠侣今晚开播你在看吗又见小龙女你嗨森么偷笑
1,小龙女永远只能是李若彤
-1,不要看不能毁了小龙女抓狂
-1,新版肯定不看心魔中的杨过就只有古天乐小龙女只有李若彤看来又要重温95版神雕了等这段时间先忙完到
1,永远的95版李若彤心心心再之后就是刘亦菲内地版 也还行 女演员都很养眼 这一部 估计我不会看
1,女神太美啦翻到最后一张吓坏拜拜
1,再看一遍李若彤版的小龙女让我压压惊爱你爱你
0,志平来呀来
1,正所谓一见杨过误终身永世不忘小龙女古天乐版的杨过和李若彤的小龙女在我心中是不可替代的刘亦菲黄晓明版也还行喂最后一张的乱入您本来是应该去演傻姑这个角色吧黑线黑线
1,只喜欢一个小龙女也是唯一的一个就是李若彤不仅因为这才是童年还喜欢杨过和别人说话时小龙女只看着他的眼神羞嗒嗒羞嗒嗒不过我还是想看新版的神雕只为看大家如何吐槽小笼包的
0,试着分析了一下各路人眼里的陈妍希和于正doge 个人感觉还是比较贴切的
-1,还是蛮贴切的感觉陈妍希被于正当做033使用了…
0,33才是真爱呵呵
0,在于妈眼里自己才是小龙女
0,于麻为了033简直拼了
-1,把我的小龙女还来怒
-1,反正跟着于正混的 不管是粉还是路人 统统转路人黑本来对陈妍希完全无感 反正弯弯那弹丸之地随便来个女的就喜欢自封女神 那些年也看过 就1普通学校女生 没惊艳也没讨厌 我会告诉你 我们班上至少一半的女生的颜秒杀她吗不过居然跟着于妈混那也没什么居然还敢演小龙女我简直不能忍
-1,哈哈哈于妈一生黑啊绝不贡献一点收视陈妍希到底是多自信才用这种长相演小龙女啊
-1,莫黑我白古喵喵于妈眼里的自己一定是小龙女
0,卖萌撒娇接地气 陈妍希版小龙女很奔放害羞包子脸小龙女杨过断臂的五毛特效想你三四百次的奔放台词杨过变成韦小宝各种演绎乱入的感情纠葛……神雕未播先引吐槽宣传方回应有比较才能出新至于让人面红心颤肉麻台词片方称爱到浓时自然就会这样…… httptcnRzIKxS0
-1,小龙女是天上人间来的吧人家李若彤和刘亦菲是从天上来到人间的
0,回复梁门小霜挖鼻屎
-1,笑cry天上人间来的
0,冷汐淼与鳳
-1,这台词是不是也太吐
-1,泪我的小龙女啊
0,擦原来是这个出处
-1,我心中的沈佳宜就这样被毁的体无完肤
-1,真是丑的有一比名曰丑b～…
0,嘻嘻嘻嘻最右 →→→→
0,→→
0,李雪pengpeng 给阿雯看看
0,开鲁一中不允许学生背书包塔玛整点正事儿行吗怒怒弱弱弱
0,瞬间真相了
-1,什么世道连小龙女都要犯贱
-1,好想哭 这是小龙女羁破痴尘剪余年 尼克君Nick 讨厌深不见底
-1,好放荡的小龙女太任性了
-1,满心期待的神雕剧情台词矫情哭我吐我陈翔欧巴出场就秒变渣男笑cry李莫愁美过小龙女思考  我陈晓欧巴最后报得小笼包归泪新神雕你真是太任性了
-1,陈妍希演的是小龙女白素贞傻姑傻傻滴分不清啊
-1,反正不是小龙女
-1,丑
-1,小笼包
-1,我看了几集三观不正了
-1,
-1,一句話形容新版神雕于麻麻金庸和你什麼仇什麼怨整部劇中只要是女的都比小龍女漂亮哼連裘千尺都甩她好幾條街吃惊李若彤版的小龍女爱你是尹志平佔了便宜劉亦菲版的小龍女花心是楊過佔了便宜陳妍希版的挖鼻屎是小龍女佔了尹志平和楊過的大便宜笑cry httptcnz8Abcfa
0,哈哈哈哈哈哈哈哈哈网友神回复啊沈佳宜你糙么笑cry观小龙女知年龄喜欢陈玉莲或潘迎紫——七零后喜欢李若彤——八零后喜欢刘亦菲——九零后喜欢陈妍希——脸皮厚
1,我是90后的小时候也喜欢看李若彤版的
-1,听说婴儿肥就可以演小龙女我感觉我的脸比陈妍希大的多了我觉得我也可以演小龙女
-1,同事说我演小龙女不合格演小龙人倒是可以爱过拜拜
-1,没有耳朵的你还可以演小聋人
-1,等着被王尼玛胖揍吧
-1,哈哈哈哈这个梗
-1,他头上有棵草棵草棵草他身前有肚子肚子肚子…大家都知道…他没有耳朵…
0,真相了yanshukuang语录
-1,强烈要求王尼玛出演小龙女强烈要求王男神PK孔女神两代龙女大PK哈哈哈哈哈哈
-1,有道理
-1,王尼玛你还是去演尹志平啊我来玩小龙女偷笑偷笑
0,噗哈哈哈哈哈
-1,你一没头发 二没过儿 你怎么演小龙女doge
-1,北京事儿一早又睁眼瞎了雾霾今儿来明儿走周四再回衰一觉醒来有木有被北京浓重的雾霾吓到今儿平原地区有浓雾能见度小于500米有中度霾局地重度霾不过冷空气已经在路上了午后至傍晚污染减轻明起空气回归至良好水平但是周四空气质量或将再次转差…
-1,北京提个醒儿挺住风又来了气象北京冷空气已经到河北当地能见度达到了9公里大气透明度好转雾霾消散的过程相对缓慢大家要有耐心坚持住快啦沙尘暴
-1,又开始过神仙的日子了以后请叫我神仙姐姐互相膜拜
0,冷空气办进京证呢吧
0,报告称中国治理雾霾污染需要20至30年衰报告显示根据英国日本德国美国治理大气污染经历中国要从根本上而不是一时治理好雾霾重现蓝天白云按照目前经济发展模式和技术水平需2030年时间即使采取最严厉措施最先进技术奇迹性改善也需1520年时间httptcnR75y6iB
0,转发微博
0,中国政府能容忍雾霾嚣张这么长时间思考
0,不会吧不会的
0,报告称中国治理雾霾污染需要20至30年
-1,这辈子没指望了
0,yidu闹闹 不去或者不回来你自己看着办吧…
0,lol 评论下有亮点
-1,我就说嘛我这辈子是没的好空气吸了抠鼻屎
-1,人民网出来的消息有没有打了个五折
-1,看来我人生的三分之一都在雾霾中度过了
-1,我都60多了 伤心伤心
-1,桂林都有雾霾了常常中度污染泪
-1,那得死多少人啊怒
-1,奇迹性改善
-1,我们是幸运的一代一起见证奇迹时刻
-1,所以北京还是算了吧
-1,帝国主义亡我之心不死
-1,这可怎么办呢
-1,洛杉矶时报2014年9月10号文章北京的雾霾让洛杉矶的空气看起来很好Beijing's smog makes Los Angeles air look good httptcnRhIREF2
-1,逃离北京
-1,去球了死了也见不到蓝天白云了在雾霾中死去泪
0,联合国 详细httptcnRvhiQDa
-1,这意识是说是还要让我们默默的吸食雾霾25年还是说你们在拿时间做借口
-1,可见度都已经成这样了 这霾好黑人
0,NITECORE奈特科尔
-1,SRT7 果然威力无穷啊连雾霾都阻挡不了的强光
0,需要SRT7的朋友请看过来httptcnzH0SrXe
-1,爆表了爆表了合肥空气再恶化 10站点全部达严重污染伤心今天晚上10时30分合肥市空气质量再次恶化10个监测点全部达到最高污染级别——严重污染其中包河区污染指数高达500达到了污染爆表极限弱
-1,报告称中国治理雾霾需2030年挖鼻屎今天国家室内环境监测中心主任宋广生说中国治雾霾需要2030年
-1,包河区的同学们快跑啊
-1,合肥也爆表了吃惊
-1,马上要到上海了么正好出差 回来后关张江一礼拜希望能躲过这次雾霾啊挖鼻屎
0,
0,昨天有雾霾
-1,☔求雨 报告称中国治理雾霾需2030年挖鼻屎今天国家室内环境监测中心主任宋广生说中国治雾霾需要2030年报告称根据英日德美治理大气污染经历从根本上治好雾霾需2030年即使用最严厉措施最先进技术奇迹性改善环境也要1520年ps一句话描述看到这条消息的心情
-1,北京提个醒儿北京23日至25日将再现重污染雾霾天抓狂是的雾霾又来了23日至25日预计将出现一次重污染26日受冷空气影响空气质量将转为优良这个月的雾霾天根本停不下来的节奏啊泪
0,我想发起个活动先为小学校和幼儿园免费赠送净化器毕竟雾霾对儿童的伤害最大而大部分学校对这件事不作为有净化器厂商赞助吗哪些妈妈为自己孩子班级提出申请
1,这事儿靠谱good北京的妈妈们报上您孩子的学校和班级吧
1,必须的赞
0,为什么要这样我已经感冒了
-1,让雾霾来的更猛烈一些吧
0,在线发布安徽未来几天将出现持续雾霾 省交警总队部署预案10月222324日及今后较长时期我省大部分地区可能持续出现雾霾团雾等恶劣天气给全省高速公路通行带来不利影响为保障全省高速道路交通安全畅通省公安厅交警总队近日部署了各地加强恶劣天气条件下高速公路交通事故预防工作
-1,交通安全提示近期多雾霾天请驾驶人朋友谨慎驾车以免发生交通意外围观
-1,在线发布本月222324日及今后较长时期我省大部分地区可能持续出现雾霾团雾等恶劣天气提醒广大车友们在出行时安全驾驶确保交通安全话筒
0,绿聚家人说说那些超标排污企业的事儿二截止24日18时在点名污染企业13天后已经有36家企业完成公开说明占比60感谢各环保局为之付出的努力希望各企业能够尽早达标对于剩下的24家还希望大家继续努力我们将持续关注httptcnR7xvREy 污染地图 山东环境 生态梦人
-1,对于迟迟不作说明的企业省厅将列为重点监察对象开展独立调查
1,赞威武给力
1,山东雾霾治理难得伙伴用心环保给力good 真心治污必得到公众支持
1,山东雾霾治理难得伙伴用心环保给力good 真心治污必得到公众支持
-1,北京空气污染895
-1,哦我的上帝啊
-1,原来现在是1000才爆表
-1,北京人不哭今夜我们都是北京人
-1,北京雾霾成常态了这还没进入取暖季进入取暖季节以后想一想就炸裂
1,全民治霾在706空间一群青年人因为雾霾聚在一起这次大家要一起行动起来催生改变 远离雾霾伤害一起加入好空气保卫侠不再吐槽不再指责为蓝天我们身体力行带着微博去旅行带着微博去旅行带着微博去旅行环保北京 菜乡之剑 冯永锋 北京青年周刊飞雪静静山东环境
1,与雾霾企业约会正式开始吧从明天起寻找那些污染企业逐一约会起来
0,第一家约会谁
0,北京前些年沙尘暴挺凶这几年消停了据说是在北边广栽防护林的结果我斗胆瞎猜现在雾霾重是不是因为防护林挡了北风除一弊却生一弊
1,不用斗胆类似观点专业人士提过的不过说明老兄敏锐酷
0,那么问题来了要不要砍掉防护林劈柴喂马沙尘暴总好过霾毒
0,我斗胆瞎猜一下如果砍掉之后雾霾没走沙尘暴却卷土重来那么出馊主意的人该当何罪偷笑
-1,我说的真话把小汽车尾气当成雾霾的主要成因你就永远治理不好雾霾
-1,别把科技进步当成环境污染的原因
0,
-1,雾霾明摆着大炮炮放多了哈哈
-1,不说是炒菜的油烟吗
0,
-1,我也说的真话终有一天在这个越来越奇葩的社会普通的老百姓活着也会成为他们认为的雾霾难以治理的主要成因
-1,我感觉是人多了各种各样的水汽如人身上冒出的厨房里产生的各种工业产生的当然汽车也有这些水汽伴随城市热岛效应冷空气往热心集中加上二氧化碳油烟工业尘土其他粉尘形成了雾霾北京应该把所有工业迁出大力发展第三产业
0,可是雾霾总是在没风的日子起来啊如果有风雾霾变大那说明周边工业污染厉害可是事实相反啊
-1,good
-1,如果你以为他们是真的要治理雾霾那你就输了
0,北京无雾霾
-1,绝对是炒菜惹的祸怒各家各户必须严格限号做饭～
-1,小崔不懂又瞎说了洛杉矶的雾霾治理了几十年后来才发现是汽车是最主要的原因所以加州才通过了最严格排放标准的法律才有了今天的蓝崔永元我认真地想如果我们不开车还吃咸菜那天得蓝成什么样儿飞机
0,朱毅过量施用化肥导致土壤和水体富营养化氨氮挥发后成为微生物培养基微生物颗粒的二次气溶胶也是中国特色雾霾一大原因这个最新研究略感欣慰的是我们的雾霾危害没那么大但农业源的污染确实需要重视另外至于炒菜成霾我怀着无炒不成菜无油不欢者的自我批评的内疚认真地写过一篇小文呢
-1,这个政府连干净的空气和饮用水都保护不了……咳咳咳咳年轻人呀咳咳别那么偏激咳咳咳咳……我都得肺癌了都比你爱国咳咳咳咳咱为了发展只能先污染了咳咳咳还不是美国日本给逼的咳咳咳……
-1,咳咳咳小心暴民咳咳咳小心民粹咳咳咳
-1,咳咳咳雾霾里的胡锡进你病了没有
-1,咳咳咳反正老婆孩子都移民了
0,PM25浓度哪家强WHO2014年城市户外空气污染数据库NO1是东方某人口大国首都且该国包揽BIG4占据TOP20的13席……和印度比是有多想不开 排名最高的中国城市兰州列第36位北京排在第76位报道分析在中国导致雾霾的凶手之一是焚烧秸秆而在印度居然是烟花httptcnR7S0Nbt
-1,中国雾霾汽车尾气影响微乎其微免得你限号烧秸秆影响微乎其微免得不让我烧放炮放花影响微乎其微免得我家红白喜事不让放只有政府是最大原因反正我不是当官的还有工业的排放反正我不在那上班…
0,→→
0,于老师没提放炮
0,我提了被删了
0,字数不够你看又短了doge
0,
-1,汽车尾气不达标与汽油有多大关系与汽车排放标准有多大关系各地污染与环保要求松懈政府不监管有多大关系原来全是屁民的错
-1,人人都想环境好可惜都不想为此做出牺牲都把责任推给别人…
-1,不中国雾霾的原因中汽车尾气影响微乎其微免得你限号烧秸秆影响微乎其微免得你不让我烧放炮放花影响微乎其微免得我家有红白喜寿事不让放只有政府是最大原因反正我不是当官的还有工业企业的排放反正我不在那上班总之别因为治理雾霾影响我都是他们的错
0,2014年1月25日纽约时报新德里雾霾程度远超北京  httptcn8FIci5p 耶鲁大学专家说人们把注意力放在中国而非印度身上这让我感到困惑在印度还没有像中国那样较好的公开数据
0,北京227473新德里北京首破500新德里已8天
0,这个月初自然上有个文章讲中国雾霾的源解析这种重要的文章为什么在中国媒体上没有什么动静因为第一作者单位是瑞士PSI还是因为结果没什么新意httptcnRhFdiOe
0,中国雾霾大部分来自于二次气溶胶也就是在空气中形成的微小颗粒无机的主要来自氮氧化物二氧化硫和氨的排放有机的来自交通燃煤生物质燃烧和厨房
0,数据中515是直接来源于交通排放的量其实交通排放很大一部分成为了二次气溶胶成分
0,这个文章在线发表的时候我们做了新闻稿的但当时是9月中空气超好所以反响不大虽然后来十月份上印刷版的时候是雾霾时间但文章实际上已经发表两周了当时还被老板调侃要是有办法等待雾霾来了再发就好了
-1,周一北京双号限行开车40公里没见到一辆双号的私家车30公里高速路没见到一辆大货车京承高速的路面干净到一粒石子都没有所有的小坑小洼都被修复向北可以看到延庆的群山向西西山清晰可见感悟1污染其实是经济和政治问题2政府效率让企业家羡慕让外国政府捶胸口
-1,这周apec下周asia games再下周cepa下下下周world cup……北京人民的肺就有救了哈哈哈哈
-1,唉
-1,雾霾也得听政府的该来时来该走时走
-1,从另一个侧面来看会议蓝天也说明中国人具备管理空气的能力只是手段方式是否有底线值得商榷临时管控空气为什么不能变成一个长期的行为  httptcnR7Y9hrh
0,Repost
0,
0,消除雾霾两大法宝暴风骤雨国际会议曹云金
0,中国气象局预计APEC期间北京4天有霾中国气象局今天下午召开新闻发布会介绍预计APEC会议期间11月5日至12日北京天气主要为晴或多云天气8至11日北京及周边地区将有4天左右轻到中度霾10日前后出现中度污染天气风险高httptcnR7T6Vht
0,话筒
1,从未如此迫切的期待过雾霾
0,哈哈哈哈哈哈哈
1,第一次觉得有雾霾太特么好了
-1,绞尽脑汁想想还有什么招数能消灭它
0,那就供暖吧反正也雾霾别让老百姓老冷着了
0,之前有媒体乐观地认为APEC期间有望天天见蓝天偶当时真不忍心给乐天派泼冷水
0,
